Store,Date,IsHoliday,Weekly_Sales,Sales_Avg_For_Date,Weekly_Sales_Adjusted,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,bin_unemp,bin_fuel
38,2010-10-09,True,336227.69,1014097.7297777778,-677870.0397777779,C,39690,83.63,3.044,,,,,,126.1145806,14.18,,"(3.0, 3.1]"
38,2010-10-12,False,355965.23,1237039.342,-881074.112,C,39690,50.01,3.203,,,,,,126.7934,14.313,,"(3.2, 3.3]"
38,2010-10-15,False,337743.26,958877.1877777779,-621133.9277777779,C,39690,75.0,2.976,,,,,,126.3266774,14.313,,"(2.9, 3.0]"
38,2010-10-22,False,339042.18,957037.1004444443,-617994.9204444443,C,39690,68.85,3.014,,,,,,126.3815484,14.313,,"(3.0, 3.1]"
38,2010-10-29,False,341219.63,968951.7988888889,-627732.1688888889,C,39690,61.09,3.016,,,,,,126.4364194,14.313,,"(3.0, 3.1]"
38,2010-11-06,False,354828.65,1062812.1493333334,-707983.4993333333,C,39690,90.84,2.949,,,,,,126.1119032,14.099,,"(2.9, 3.0]"
38,2010-11-19,False,348593.99,1002790.7595555555,-654196.7695555555,C,39690,58.18,3.161,,,,,,126.6072,14.313,,"(3.1, 3.2]"
38,2010-11-26,True,360857.98,1462688.960888889,-1101830.980888889,C,39690,47.66,3.162,,,,,,126.6692667,14.313,,"(3.1, 3.2]"
38,2010-12-02,True,342214.9,1074148.3917777778,-731933.4917777778,C,39690,47.87,2.946,,,,,,126.4962581,13.975,"(13.0, 14.0]","(2.9, 3.0]"
38,2010-12-03,False,342023.92,1020564.3668888889,-678540.446888889,C,39690,50.11,2.925,,,,,,126.6042857,13.975,"(13.0, 14.0]","(2.9, 3.0]"
38,2010-12-11,False,340147.2,1024995.5739999999,-684848.3739999998,C,39690,57.79,3.13,,,,,,126.5461613,14.313,,"(3.1, 3.2]"
38,2010-12-17,False,334441.15,1373795.5522222223,-1039354.4022222223,C,39690,52.77,3.236,,,,,,126.8794839,14.313,,"(3.2, 3.3]"
38,2010-12-24,False,369106.72,1798475.9022222222,-1429369.1822222222,C,39690,52.02,3.236,,,,,,126.9835806,14.313,,"(3.2, 3.3]"
38,2010-12-31,True,303908.81,898500.4222222222,-594591.6122222221,C,39690,45.64,3.148,,,,,,127.0876774,14.313,,"(3.1, 3.2]"
39,2010-01-10,False,1219583.91,938663.9082222221,280920.0017777778,A,184109,72.74,2.603,,,,,,210.4404433,8.476,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-02-04,False,1463942.62,1120529.5835555554,343413.0364444447,A,184109,63.31,2.719,,,,,,209.5938656,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-02-07,False,1352547.7,1087055.211111111,265492.48888888885,A,184109,81.35,2.669,,,,,,209.984205,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-02-19,False,1230591.97,1072822.084,157769.88599999994,A,184109,43.96,2.514,,,,,,210.0451024,8.554,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-02-26,False,1168582.02,977079.3584444445,191502.66155555553,A,184109,49.79,2.561,,,,,,210.0771885,8.554,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-03-09,False,1345167.61,1048761.2802222222,296406.3297777779,A,184109,82.13,2.577,,,,,,210.2966631,8.36,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-03-12,False,1431910.98,1109089.5084444445,322821.4715555555,A,184109,53.55,2.708,,,,,,210.376263,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-03-19,False,1301590.1300000001,999754.992,301835.13800000015,A,184109,58.62,2.72,,,,,,209.9803208,8.554,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-03-26,False,1235094.66,980754.69,254339.96999999997,A,184109,54.83,2.732,,,,,,209.7870932,8.554,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-04-06,False,1512207.95,1115300.9582222223,396906.9917777777,A,184109,79.83,2.705,,,,,,209.9398091,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-04-16,False,1242874.98,1004081.4906666667,238793.48933333333,A,184109,66.33,2.808,,,,,,209.2691428,8.464,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-04-23,False,1280231.85,994098.9457777778,286132.9042222223,A,184109,67.64,2.795,,,,,,209.2199574,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-04-30,False,1263836.59,971225.0380000001,292611.552,A,184109,70.03,2.78,,,,,,209.170772,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-05-02,False,1230596.8,1105572.0111111111,125024.7888888889,A,184109,44.3,2.572,,,,,,209.8529663,8.554,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-05-03,False,1266254.21,1041588.2288888888,224665.98111111112,A,184109,50.93,2.625,,,,,,210.1092746,8.554,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-05-11,False,1293707.19,1017377.3753333334,276329.81466666656,A,184109,61.62,2.689,,,,,,210.7202444,8.476,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-05-14,False,1226997.7,1007335.1155555557,219662.58444444428,A,184109,77.49,2.854,,,,,,209.118536,8.464,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-05-21,False,1350673.98,1002669.0680000001,348004.9119999999,A,184109,76.67,2.826,,,,,,209.3922937,8.464,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-05-28,False,1365541.59,1061277.8346666668,304263.7553333333,A,184109,80.22,2.759,,,,,,209.6660514,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-06-08,False,1409989.67,1071222.2026666666,338767.46733333333,A,184109,84.92,2.627,,,,,,210.2614925,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-06-18,False,1368312.45,1058267.694,310044.75600000005,A,184109,83.96,2.637,,,,,,210.2108417,8.464,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-06-25,False,1280414.8,1035756.362,244658.43800000008,A,184109,83.24,2.653,,,,,,210.0975233,8.464,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-07-05,False,1355704.21,1077849.8560000001,277854.3539999998,A,184109,74.86,2.835,,,,,,209.1215867,8.464,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-07-16,False,1339811.68,1027642.2128888889,312169.46711111104,A,184109,83.86,2.623,,,,,,209.8630532,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-07-23,False,1314651.83,997529.9802222222,317121.8497777779,A,184109,82.2,2.608,,,,,,209.9958663,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-07-30,False,1308222.24,991785.8537777779,316436.3862222221,A,184109,80.99,2.64,,,,,,210.1286794,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-08-10,False,1286598.59,1002288.3162222222,284310.2737777779,A,184109,64.8,2.633,,,,,,210.5144398,8.476,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-08-13,False,1371465.66,1032542.6313333334,338923.0286666665,A,184109,85.66,2.692,,,,,,210.3943056,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-08-20,False,1471816.52,1045798.9537777778,426017.5662222222,A,184109,85.73,2.664,,,,,,210.3617581,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-08-27,False,1417515.93,1020216.4542222222,397299.4757777777,A,184109,84.31,2.619,,,,,,210.3292106,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-09-04,False,1327035.27,1052562.0097777778,274473.2602222222,A,184109,68.15,2.77,,,,,,209.400638,8.464,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-09-07,False,1330473.47,1064433.986,266039.48399999994,A,184109,81.1,2.642,,,,,,209.8708867,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-09-17,False,1252915.43,957349.478,295565.95199999993,A,184109,81.83,2.582,,,,,,210.2924504,8.36,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-09-24,False,1199449.54,919078.0979999999,280371.44200000016,A,184109,78.5,2.624,,,,,,210.3664469,8.36,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-10-09,True,1279666.47,1014097.7297777778,265568.7402222222,A,184109,79.94,2.565,,,,,,210.2641156,8.36,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-10-12,False,1630564.48,1237039.342,393525.13800000004,A,184109,50.81,2.843,,,,,,210.2372494,8.476,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-10-15,False,1238742.0,958877.1877777779,279864.8122222221,A,184109,69.96,2.72,,,,,,210.5805944,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-10-22,False,1261109.01,957037.1004444443,304071.90955555567,A,184109,71.73,2.725,,,,,,210.6271444,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-10-29,False,1294769.08,968951.7988888889,325817.28111111117,A,184109,75.14,2.716,,,,,,210.6736944,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-11-06,False,1371405.33,1062812.1493333334,308593.1806666667,A,184109,81.78,2.668,,,,,,210.2135668,8.464,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-11-19,False,1370659.54,1002790.7595555555,367868.7804444445,A,184109,55.5,2.771,,,,,,210.65429,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-11-26,True,2149355.2,1462688.960888889,686666.2391111113,A,184109,67.75,2.735,,,,,,210.5152765,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-12-02,True,1266229.07,1074148.3917777778,192080.67822222225,A,184109,44.58,2.548,,,,,,209.9970208,8.554,"(8.0, 9.0]","(2.5, 2.6]"
39,2010-12-03,False,1244391.83,1020564.3668888889,223827.4631111112,A,184109,61.88,2.667,,,,,,210.1413607,8.554,"(8.0, 9.0]","(2.6, 2.7]"
39,2010-12-11,False,1291398.71,1024995.5739999999,266403.13600000006,A,184109,62.21,2.728,,,,,,210.7667944,8.476,"(8.0, 9.0]","(2.7, 2.8]"
39,2010-12-17,False,1842172.46,1373795.5522222223,468376.90777777764,A,184109,55.31,2.869,,,,,,210.1787224,8.476,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-12-24,False,2495489.25,1798475.9022222222,697013.3477777778,A,184109,58.86,2.886,,,,,,210.1805602,8.476,"(8.0, 9.0]","(2.8, 2.9]"
39,2010-12-31,True,1230012.16,898500.4222222222,331511.7377777777,A,184109,52.45,2.943,,,,,,210.182398,8.476,"(8.0, 9.0]","(2.9, 3.0]"
40,2010-01-10,False,891152.33,938663.9082222221,-47511.57822222216,A,155083,62.01,2.717,,,,,,132.7568,5.287,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-02-04,False,1041202.13,1120529.5835555554,-79327.45355555543,A,155083,41.39,2.826,,,,,,131.9019677,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-02-07,False,1087578.78,1087055.211111111,523.5688888889272,A,155083,65.47,2.815,,,,,,132.5218667,5.326,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-02-19,False,916289.2000000001,1072822.084,-156532.88399999996,A,155083,27.84,2.747,,,,,,131.637,5.892,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-02-26,False,863917.41,977079.3584444445,-113161.94844444445,A,155083,33.32,2.753,,,,,,131.686,5.892,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-03-09,False,976453.34,1048761.2802222222,-72307.94022222224,A,155083,70.66,2.735,,,,,,132.7248387,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-03-12,False,1000582.06,1109089.5084444445,-108507.44844444445,A,155083,33.6,3.065,,,,,,132.7566667,5.287,"(5.0, 6.0]","(3.0, 3.1]"
40,2010-03-19,False,894865.3,999754.992,-104889.69199999992,A,155083,40.54,2.834,,,,,,131.8242903,5.892,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-03-26,False,873354.58,980754.69,-107400.10999999999,A,155083,39.51,2.831,,,,,,131.863129,5.892,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-04-06,False,1052429.03,1115300.9582222223,-62871.928222222254,A,155083,65.7,2.857,,,,,,132.3648387,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-04-16,False,882636.96,1004081.4906666667,-121444.53066666669,A,155083,43.3,2.885,,,,,,131.9809,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-04-23,False,844958.49,994098.9457777778,-149140.45577777782,A,155083,45.85,2.895,,,,,,132.0226667,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-04-30,False,816838.31,971225.0380000001,-154386.728,A,155083,46.5,2.935,,,,,,132.0644333,5.435,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-05-02,False,1001943.8,1105572.0111111111,-103628.2111111111,A,155083,14.48,2.788,,,,,,131.5279032,5.892,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-05-03,False,990152.28,1041588.2288888888,-51435.948888888815,A,155083,34.78,2.766,,,,,,131.735,5.892,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-05-11,False,968270.66,1017377.3753333334,-49106.715333333355,A,155083,36.45,2.938,,,,,,132.9245806,5.287,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-05-14,False,907262.47,1007335.1155555557,-100072.6455555557,A,155083,45.5,2.983,,,,,,132.152129,5.435,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-05-21,False,885613.91,1002669.0680000001,-117055.15800000005,A,155083,56.75,2.961,,,,,,132.2230323,5.435,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-05-28,False,1008483.0700000001,1061277.8346666668,-52794.76466666674,A,155083,67.88,2.906,,,,,,132.2939355,5.435,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-06-08,False,1057295.87,1071222.2026666666,-13926.33266666648,A,155083,69.16,2.792,,,,,,132.6141935,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-06-18,False,973105.2999999999,1058267.694,-85162.39399999997,A,155083,60.97,2.805,,,,,,132.4733333,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-06-25,False,940405.03,1035756.362,-95351.33199999994,A,155083,69.72,2.81,,,,,,132.4976,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-07-05,False,1009797.06,1077849.8560000001,-68052.79600000009,A,155083,60.05,2.981,,,,,,132.1062,5.435,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-07-16,False,959229.09,1027642.2128888889,-68413.12288888893,A,155083,74.25,2.796,,,,,,132.5667742,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-07-23,False,922341.82,997529.9802222222,-75188.16022222221,A,155083,71.79,2.784,,,,,,132.5825806,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-07-30,False,953393.02,991785.8537777779,-38392.83377777785,A,155083,71.35,2.792,,,,,,132.5983871,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-08-10,False,972405.38,1002288.3162222222,-29882.936222222168,A,155083,52.02,2.776,,,,,,132.7516667,5.287,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-08-13,False,924011.76,1032542.6313333334,-108530.87133333343,A,155083,67.47,2.81,,,,,,132.63,5.326,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-08-20,False,932397.0,1045798.9537777778,-113401.95377777785,A,155083,67.05,2.796,,,,,,132.6616129,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-08-27,False,922328.02,1020216.4542222222,-97888.43422222219,A,155083,62.57,2.77,,,,,,132.6932258,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-09-04,False,919839.19,1052562.0097777778,-132722.81977777788,A,155083,54.31,2.849,,,,,,131.9408065,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-09-07,False,1058250.91,1064433.986,-6183.076000000117,A,155083,76.67,2.806,,,,,,132.5461333,5.326,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-09-17,False,855046.95,957349.478,-102302.52800000005,A,155083,55.34,2.716,,,,,,132.7670667,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-09-24,False,844373.3099999999,919078.0979999999,-74704.78799999994,A,155083,55.63,2.718,,,,,,132.7619333,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-10-09,True,967310.8200000001,1014097.7297777778,-46786.909777777735,A,155083,62.75,2.717,,,,,,132.7564516,5.326,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-10-12,False,1111215.72,1237039.342,-125823.62199999997,A,155083,21.64,3.132,,,,,,132.6764,5.287,"(5.0, 6.0]","(3.1, 3.2]"
40,2010-10-15,False,917883.17,958877.1877777779,-40994.01777777786,A,155083,44.56,2.878,,,,,,132.7633548,5.287,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-10-22,False,882180.91,957037.1004444443,-74856.1904444443,A,155083,41.25,2.919,,,,,,132.8170968,5.287,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-10-29,False,875038.84,968951.7988888889,-93912.95888888894,A,155083,47.1,2.938,,,,,,132.8708387,5.287,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-11-06,False,1007574.67,1062812.1493333334,-55237.47933333332,A,155083,59.42,2.83,,,,,,132.4357419,5.435,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-11-19,False,852452.93,1002790.7595555555,-150337.82955555548,A,155083,40.52,3.03,,,,,,132.9172,5.287,"(5.0, 6.0]","(3.0, 3.1]"
40,2010-11-26,True,1166142.85,1462688.960888889,-296546.1108888888,A,155083,32.94,3.07,,,,,,132.8369333,5.287,"(5.0, 6.0]","(3.0, 3.1]"
40,2010-12-02,True,955338.29,1074148.3917777778,-118810.10177777777,A,155083,20.84,2.771,,,,,,131.5866129,5.892,"(5.0, 6.0]","(2.7, 2.8]"
40,2010-12-03,False,899352.4,1020564.3668888889,-121211.96688888886,A,155083,35.1,2.805,,,,,,131.784,5.892,"(5.0, 6.0]","(2.8, 2.9]"
40,2010-12-11,False,935481.32,1024995.5739999999,-89514.25399999996,A,155083,38.5,2.961,,,,,,132.9783226,5.287,"(5.0, 6.0]","(2.9, 3.0]"
40,2010-12-17,False,1179036.3,1373795.5522222223,-194759.25222222228,A,155083,23.01,3.139,,,,,,132.6804516,5.287,"(5.0, 6.0]","(3.1, 3.2]"
40,2010-12-24,False,1648829.18,1798475.9022222222,-149646.72222222225,A,155083,24.18,3.15,,,,,,132.7477419,5.287,"(5.0, 6.0]","(3.1, 3.2]"
40,2010-12-31,True,811318.3,898500.4222222222,-87182.12222222215,A,155083,19.29,3.177,,,,,,132.8150323,5.287,"(5.0, 6.0]","(3.1, 3.2]"
41,2010-01-10,False,1109216.35,938663.9082222221,170552.44177777797,A,196321,62.67,2.759,,,,,,190.6738241,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-02-04,False,1168826.39,1120529.5835555554,48296.80644444446,A,196321,41.31,2.725,,,,,,189.7048215,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-02-07,False,1273279.79,1087055.211111111,186224.57888888894,A,196321,69.39,2.728,,,,,,189.4882603,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-02-19,False,1052034.74,1072822.084,-20787.34400000004,A,196321,24.13,2.55,,,,,,189.5340998,7.541,"(7.0, 8.0]","(2.5, 2.6]"
41,2010-02-26,False,991941.73,977079.3584444445,14862.371555555495,A,196321,21.84,2.586,,,,,,189.6018023,7.541,"(7.0, 8.0]","(2.5, 2.6]"
41,2010-03-09,False,1223355.5,1048761.2802222222,174594.2197777778,A,196321,64.13,2.773,,,,,,190.3621607,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-03-12,False,1220115.75,1109089.5084444445,111026.24155555549,A,196321,33.0,2.712,,,,,,190.9931437,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-03-19,False,1006597.6900000001,999754.992,6842.698000000091,A,196321,36.7,2.692,,,,,,189.734262,7.541,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-03-26,False,1015196.46,980754.69,34441.77000000002,A,196321,32.3,2.717,,,,,,189.7195417,7.541,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-04-06,False,1305068.1,1115300.9582222223,189767.1417777778,A,196321,60.13,2.7,,,,,,189.422658,7.363,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-04-16,False,1043388.79,1004081.4906666667,39307.29933333339,A,196321,46.79,2.765,,,,,,189.6628845,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-04-23,False,1067340.74,994098.9457777778,73241.79422222218,A,196321,45.29,2.776,,,,,,189.6190057,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-04-30,False,1063960.1099999999,971225.0380000001,92735.07199999981,A,196321,40.2,2.766,,,,,,189.575127,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-05-02,False,1086533.18,1105572.0111111111,-19038.831111111213,A,196321,30.27,2.58,,,,,,189.3816974,7.541,"(7.0, 8.0]","(2.5, 2.6]"
41,2010-05-03,False,1063557.49,1041588.2288888888,21969.261111111147,A,196321,32.49,2.62,,,,,,189.6695049,7.541,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-05-11,False,1163878.49,1017377.3753333334,146501.1146666666,A,196321,46.74,2.729,,,,,,190.9964377,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-05-14,False,1116439.02,1007335.1155555557,109103.90444444434,A,196321,40.23,2.788,,,,,,189.4904116,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-05-21,False,1163234.33,1002669.0680000001,160565.262,A,196321,50.59,2.776,,,,,,189.467827,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-05-28,False,1246654.24,1061277.8346666668,185376.40533333318,A,196321,56.97,2.737,,,,,,189.4452425,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-06-08,False,1338132.72,1071222.2026666666,266910.5173333334,A,196321,69.21,2.69,,,,,,190.0990028,7.335,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-06-18,False,1202963.06,1058267.694,144695.36600000015,A,196321,54.9,2.674,,,,,,189.4185259,7.363,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-06-25,False,1174209.52,1035756.362,138453.15800000005,A,196321,66.0,2.715,,,,,,189.4533931,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-07-05,False,1175738.22,1077849.8560000001,97888.36399999983,A,196321,41.5,2.771,,,,,,189.5312483,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-07-16,False,1179788.3800000001,1027642.2128888889,152146.16711111122,A,196321,69.06,2.699,,,,,,189.6125456,7.335,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-07-23,False,1192213.8699999999,997529.9802222222,194683.88977777772,A,196321,70.77,2.691,,,,,,189.774698,7.335,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-07-30,False,1211136.6300000001,991785.8537777779,219350.77622222225,A,196321,70.07,2.69,,,,,,189.9368504,7.335,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-08-10,False,1162042.24,1002288.3162222222,159753.92377777782,A,196321,57.1,2.745,,,,,,190.7763218,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-08-13,False,1285976.53,1032542.6313333334,253433.8986666666,A,196321,70.24,2.723,,,,,,190.2611552,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-08-20,False,1353838.39,1045798.9537777778,308039.43622222205,A,196321,66.19,2.732,,,,,,190.2948237,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-08-27,False,1173131.63,1020216.4542222222,152915.17577777768,A,196321,70.59,2.731,,,,,,190.3284922,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-09-04,False,1082158.21,1052562.0097777778,29596.200222222134,A,196321,37.3,2.75,,,,,,189.6901012,7.363,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-09-07,False,1176079.59,1064433.986,111645.60400000005,A,196321,60.93,2.711,,,,,,189.5231276,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-09-17,False,1111170.91,957349.478,153821.4319999999,A,196321,62.4,2.8,,,,,,190.4688287,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-09-24,False,1110941.78,919078.0979999999,191863.68200000015,A,196321,60.11,2.793,,,,,,190.5713264,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-10-09,True,1172672.27,1014097.7297777778,158574.54022222222,A,196321,63.3,2.78,,,,,,190.3958293,7.335,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-10-12,False,1434908.13,1237039.342,197868.78799999994,A,196321,33.9,2.728,,,,,,190.9741069,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-10-15,False,1133913.33,958877.1877777779,175036.14222222217,A,196321,49.91,2.762,,,,,,190.8623087,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-10-22,False,1156003.7,957037.1004444443,198966.59955555561,A,196321,48.09,2.762,,,,,,190.9070184,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-10-29,False,1144854.56,968951.7988888889,175902.76111111115,A,196321,42.16,2.748,,,,,,190.951728,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-11-06,False,1217199.39,1062812.1493333334,154387.24066666653,A,196321,63.36,2.684,,,,,,189.4000734,7.363,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-11-19,False,1172155.28,1002790.7595555555,169364.5204444445,A,196321,31.34,2.758,,,,,,191.0312172,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-11-26,True,1866681.57,1462688.960888889,403992.60911111115,A,196321,25.3,2.742,,,,,,191.0121805,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-12-02,True,1075656.34,1074148.3917777778,1507.9482222222723,A,196321,23.04,2.572,,,,,,189.4642725,7.541,"(7.0, 8.0]","(2.5, 2.6]"
41,2010-12-03,False,1023997.71,1020564.3668888889,3433.343111111084,A,196321,33.4,2.684,,,,,,189.7372075,7.541,"(7.0, 8.0]","(2.6, 2.7]"
41,2010-12-11,False,1175326.23,1024995.5739999999,150330.65600000008,A,196321,38.99,2.737,,,,,,191.0411474,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-12-17,False,1627904.68,1373795.5522222223,254109.1277777776,A,196321,31.51,2.778,,,,,,191.0303376,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-12-24,False,2225016.73,1798475.9022222222,426540.8277777778,A,196321,29.81,2.781,,,,,,191.1430189,7.508,"(7.0, 8.0]","(2.7, 2.8]"
41,2010-12-31,True,1001790.16,898500.4222222222,103289.73777777783,A,196321,25.19,2.829,,,,,,191.2557002,7.508,"(7.0, 8.0]","(2.8, 2.9]"
42,2010-01-10,False,481523.93,938663.9082222221,-457139.9782222221,C,39690,86.01,3.001,,,,,,126.2346,9.003,"(9.0, 10.0]","(3.0, 3.1]"
42,2010-02-04,False,505907.41000000003,1120529.5835555554,-614622.1735555554,C,39690,63.66,3.086,,,,,,126.6034839,9.524,"(9.0, 10.0]","(3.0, 3.1]"
42,2010-02-07,False,507168.8,1087055.211111111,-579886.411111111,C,39690,92.89,2.978,,,,,,126.1392,9.199,"(9.0, 10.0]","(2.9, 3.0]"
42,2010-02-19,False,508794.87,1072822.084,-564027.214,C,39690,58.22,2.915,,,,,,126.5262857,9.765,"(9.0, 10.0]","(2.9, 3.0]"
42,2010-02-26,False,491510.58,977079.3584444445,-485568.77844444447,C,39690,52.77,2.825,,,,,,126.5522857,9.765,"(9.0, 10.0]","(2.8, 2.9]"
42,2010-03-09,False,524658.0599999999,1048761.2802222222,-524103.22022222227,C,39690,83.8,3.087,,,,,,126.1019355,9.199,"(9.0, 10.0]","(3.0, 3.1]"
